address,housing_type,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,land_area,other_srq,latitude,longitude,post_code,region
Gibraltargatan 18,Lägenhet,Göteborgs kommun,94.0,3.0,4426.0,7825000.0,2022-03-17,14.0,83245.0,0.0,,57.6922969,11.9779161, 411 32,Johanneberg
Eklandagatan 56C,Lägenhet,Göteborgs kommun,45.0,2.0,2760.0,3175000.0,2022-08-17,11.0,70556.0,0.0,0.0,57.6893075,11.9884789, 412 81,Krokslätt
Eklandagatan 56C,Lägenhet,Göteborgs kommun,45.0,2.0,2950.0,3000000.0,2022-07-20,4.0,66667.0,0.0,0.0,57.6893075,11.9884789, 412 81,Krokslätt
Basungatan 3,Lägenhet,Göteborgs kommun,53.5,2.0,3412.0,1900000.0,2022-08-17,3.0,35514.0,0.0,0.0,57.6605849,11.9186244, 421 39,Kaverös
Basungatan 3,Lägenhet,Göteborgs kommun,55.0,2.0,3372.0,2320000.0,2022-04-22,16.0,42182.0,0.0,,57.6605849,11.9186244, 421 39,Kaverös
Distansgatan 63,Lägenhet,Göteborgs kommun,109.0,5.0,4441.0,3950000.0,2022-08-17,0.0,36239.0,0.0,0.0,57.6607716,11.9262185, 421 72,Flatås
Distansgatan 63,Lägenhet,Göteborgs kommun,109.0,5.0,5560.0,4150000.0,2022-02-24,15.0,38073.0,0.0,,57.6607716,11.9262185, 421 72,Flatås
Ängslyckan 48,Radhus,Göteborgs kommun,118.0,5.0,,5350000.0,2022-08-17,0.0,45339.0,86.0,30.0,57.5934321,11.9398203, 427 36,Billdal
Påskbergsgatan 10,Lägenhet,Göteborgs kommun,39.0,1.0,2601.0,2350000.0,2022-08-17,4.0,60256.0,0.0,0.0,57.6959109,11.9972207, 412 68,Skår
Brynolfsgatan 7,Villa,Göteborgs kommun,132.0,9.0,,7920000.0,2022-08-17,22.0,60000.0,417.8,66.0,57.6809138,11.998914, 412 65,Krokslätt
Brynolfsgatan 3B,Lägenhet,Göteborgs kommun,55.2,2.0,3488.0,3000000.0,2022-02-10,12.0,54348.0,0.0,,57.6809138,11.998914, 412 65,Krokslätt
Engdahlsgatan 4C,Lägenhet,Göteborgs kommun,46.0,2.0,2606.0,2975000.0,2022-08-17,8.0,64674.0,0.0,0.0,57.6867754,11.9818343, 412 59,Johanneberg
Svankällevägen 12,Villa,Göteborgs kommun,140.0,5.0,,6995000.0,2022-08-16,0.0,49964.0,1234.0,30.0,57.8115559,11.9864481, 425 65,Kärra
Gulsparvsgatan 47,Radhus,Göteborgs kommun,134.0,6.0,,7825000.0,2022-08-16,-2.0,58396.0,270.1,68.0,57.6887177,12.007460245461624, 412 70,Skår
Tredje Långgatan 40,Lägenhet,Göteborgs kommun,59.7,2.0,3189.0,3450000.0,2022-08-16,-1.0,57789.0,0.0,0.0,57.6988576,11.9521338, 413 03,Haga
Kyrkåsgatan 13A,Lägenhet,Göteborgs kommun,49.0,2.0,1817.0,2950000.0,2022-08-16,0.0,60204.0,0.0,0.0,57.7113212,12.0229135, 416 54,Lunden
Fagottgatan 10,Lägenhet,Göteborgs kommun,31.5,1.0,1868.0,1400000.0,2022-08-16,-2.0,44444.0,0.0,0.0,57.6596485,11.9164487, 421 39,Ruddalen
Fagottgatan 10,Lägenhet,Göteborgs kommun,59.5,2.0,3278.0,2060000.0,2022-06-16,3.0,34622.0,0.0,0.0,57.6596485,11.9164487, 421 39,Ruddalen
Fagottgatan 10,Lägenhet,Göteborgs kommun,59.5,2.0,2628.0,2100000.0,2022-05-20,5.0,35294.0,0.0,0.0,57.6596485,11.9164487, 421 39,Ruddalen
Fagottgatan 10,Lägenhet,Göteborgs kommun,31.5,1.0,1855.0,1700000.0,2022-05-12,0.0,53968.0,0.0,0.0,57.6596485,11.9164487, 421 39,Ruddalen
Fagottgatan 10,Lägenhet,Göteborgs kommun,59.5,2.0,3278.0,2275000.0,2022-03-19,4.0,38235.0,0.0,,57.6596485,11.9164487, 421 39,Ruddalen
Barken beatrices gata 10,Lägenhet,Göteborgs kommun,76.0,3.0,4362.0,3825000.0,2022-08-16,1.0,50329.0,0.0,0.0,57.7057542,11.9234476, 417 60,Eriksberg
Barken Beatrices Gata 10,Lägenhet,Göteborgs kommun,156.0,5.0,7496.0,8825000.0,2022-02-04,15.0,56571.0,0.0,,57.7057542,11.9234476, 417 60,Eriksberg
Bergums furåsväg 4A,Villa,Göteborgs kommun,45.0,2.0,,1370000.0,2022-08-16,6.0,30444.0,740.0,0.0,57.7956814,12.206022, 424 91,Bergum
Bergums furåsväg 29,Villa,Göteborgs kommun,75.0,4.0,,1950000.0,2022-08-14,0.0,26000.0,1726.0,28.0,57.7956814,12.206022, 424 91,Bergum
Bergums furåsväg 41,Tomt,Göteborgs kommun,2.0,,,1350000.0,2022-06-30,-10.0,675000.0,0.0,0.0,57.7956814,12.206022, 424 91,Bergum
Bergums Furåsväg 45B,Tomt,Göteborgs kommun,,,,900000.0,2022-02-04,13.0,,0.0,0.0,57.7956814,12.206022, 424 91,Bergum
Kalendervägen 79,Lägenhet,Göteborgs kommun,27.9,1.0,2047.0,1250000.0,2022-08-16,5.0,44803.0,0.0,0.0,57.7519373,12.0366228, 415 08,Södra Kortedala
Lars Kaggsgatan 28H,Lägenhet,Göteborgs kommun,39.5,2.0,3175.0,1890000.0,2022-08-16,0.0,47848.0,0.0,0.0,57.7343023,12.0184006, 415 05,Gamlestaden
Gullrisgatan 4D,Lägenhet,Göteborgs kommun,47.0,2.0,3933.0,1675000.0,2022-08-16,-7.0,35638.0,0.0,0.0,57.726592,11.9438928, 417 20,Kvillebäcken
Gullrisgatan 4D,Lägenhet,Göteborgs kommun,37.3,1.0,3184.0,1625000.0,2022-02-28,2.0,43566.0,0.0,,57.726592,11.9438928, 417 20,Kvillebäcken
Barkspadesgatan 12,Radhus,Göteborgs kommun,130.0,6.0,,6870000.0,2022-08-16,0.0,52846.0,469.0,0.0,57.7131568,12.0435853, 416 80,Björkekärr
Gustaf Dalénsgatan 18,Lägenhet,Göteborgs kommun,62.9,2.0,4331.0,2900000.0,2022-08-16,-3.0,46105.0,0.0,0.0,57.7249527,11.9447218, 417 05,Kvillebäcken
Gustaf Dalénsgatan 18,Lägenhet,Göteborgs kommun,62.9,2.0,3954.0,3325000.0,2022-06-15,4.0,52862.0,0.0,0.0,57.7249527,11.9447218, 417 05,Kvillebäcken
Lantmätaregatan 11C,Lägenhet,Göteborgs kommun,74.0,3.0,4580.0,2900000.0,2022-08-16,,39189.0,0.0,0.0,57.7219459,11.9421666, 417 06,Kvillebäcken
Nordostpassagen 38,Lägenhet,Göteborgs kommun,33.0,1.5,2126.0,2400000.0,2022-08-16,0.0,72727.0,0.0,0.0,57.6932935,11.9477082, 413 11,Masthugget
Delsjökolonin 106,Fritidshus,Göteborgs kommun,35.0,2.0,,1780000.0,2022-08-16,19.0,50857.0,0.0,0.0,57.69709485,12.03613507909702, Västra Götalands län,Björkekärr
Delsjökolonin 93,Fritidshus,Göteborgs kommun,35.9,1.0,,1570000.0,2022-06-23,,43733.0,300.0,0.0,57.69709485,12.03613507909702, Västra Götalands län,Björkekärr
Delsjökolonin 42,Fritidshus,Göteborgs kommun,36.0,2.0,,1760000.0,2022-06-16,26.0,48889.0,300.0,7.0,57.69709485,12.03613507909702, Västra Götalands län,Björkekärr
Plåtmyntsgatan 7,Lägenhet,Göteborgs kommun,53.5,2.0,4253.0,2350000.0,2022-08-16,7.0,43925.0,0.0,0.0,57.6744754,11.9255484, 414 81,Högsbotorp
Plåtmyntsgatan 7,Lägenhet,Göteborgs kommun,29.0,1.0,2357.0,1750000.0,2022-08-12,0.0,60345.0,0.0,0.0,57.6744754,11.9255484, 414 81,Högsbotorp
Fanjunkaregatan 2B,Lägenhet,Göteborgs kommun,36.0,1.0,2679.0,1600000.0,2022-08-16,1.0,44444.0,0.0,0.0,57.7332169,12.0232824, 415 26,Gamlestaden
Träringen 70,Lägenhet,Göteborgs kommun,67.5,3.0,4517.0,3420000.0,2022-08-16,,50667.0,0.0,0.0,57.7146635,12.0511792, 416 79,Björkekärr
Flygledarevägen 80,Villa,Göteborgs kommun,182.0,5.0,,9000000.0,2022-08-16,-12.0,49451.0,867.6,0.0,57.7147675,11.7718203, 423 36,Nolered
Virvelvindsgatan 4,Lägenhet,Göteborgs kommun,35.5,1.0,2903.0,2080000.0,2022-08-16,4.0,58592.0,0.0,0.0,57.7202066,11.942678577305252, 417 09,Rambergsstaden
Virvelvindsgatan 4,Lägenhet,Göteborgs kommun,75.0,3.0,4431.0,2915000.0,2022-05-26,12.0,38867.0,0.0,0.0,57.7202066,11.942678577305252, 417 09,Rambergsstaden
Virvelvindsgatan 4,Lägenhet,Göteborgs kommun,66.0,2.5,4195.0,2700000.0,2022-05-13,13.0,40909.0,0.0,0.0,57.7202066,11.942678577305252, 417 09,Rambergsstaden
Virvelvindsgatan 4,Lägenhet,Göteborgs kommun,66.0,3.0,4195.0,2855000.0,2022-04-23,2.0,43258.0,0.0,,57.7202066,11.942678577305252, 417 09,Rambergsstaden
Virvelvindsgatan 4,Lägenhet,Göteborgs kommun,75.0,3.0,4564.0,3220000.0,2022-02-25,8.0,42933.0,0.0,,57.7202066,11.942678577305252, 417 09,Rambergsstaden
Kommendörsgatan 12,Lägenhet,Göteborgs kommun,26.5,1.0,1774.0,1940000.0,2022-08-16,3.0,73208.0,0.0,0.0,57.6973702,11.9304767, 414 60,Majorna
Kommendörsgatan 12A,Lägenhet,Göteborgs kommun,60.0,2.0,3891.0,3900000.0,2022-02-03,30.0,65000.0,0.0,,57.6973702,11.9304767, 414 60,Majorna
Antenngatan 37E,Lägenhet,Göteborgs kommun,64.0,3.0,5057.0,3170000.0,2022-08-15,,49531.0,0.0,0.0,57.6536004,11.9308669, 421 33,Järnbrott
Gustaf Dalénsgatan 5C,Lägenhet,Göteborgs kommun,76.0,3.0,3264.0,3650000.0,2022-08-15,0.0,48026.0,0.0,0.0,57.7221508,11.9455457, 417 24,Kvillebäcken
Kallebäcksvägen 17A,Lägenhet,Göteborgs kommun,126.0,5.0,6088.0,4500000.0,2022-08-15,,35714.0,0.0,0.0,57.68484185,12.011353219510708, Västra Götalands län,Kallebäck
Kallebäcksvägen 17B,Lägenhet,Göteborgs kommun,121.0,5.0,5681.0,3900000.0,2022-05-02,,32231.0,0.0,,57.68484185,12.011353219510708, Västra Götalands län,Kallebäck
Kallebäcksvägen 17A,Lägenhet,Göteborgs kommun,80.0,3.0,3814.0,3250000.0,2022-04-28,10.0,40625.0,0.0,,57.68484185,12.011353219510708, Västra Götalands län,Kallebäck
Kallebäcksvägen 17B,Lägenhet,Göteborgs kommun,94.0,4.0,4568.0,3700000.0,2022-02-27,,39362.0,0.0,,57.68484185,12.011353219510708, Västra Götalands län,Kallebäck
Bäckebolslyckan 23,Lägenhet,Göteborgs kommun,72.6,3.0,4991.0,1750000.0,2022-08-15,-2.0,24105.0,0.0,0.0,57.7520421,11.9862474, 422 48,Skälltorp
Skovelvägen 7,Villa,Göteborgs kommun,96.0,4.0,5785.0,4000000.0,2022-08-15,0.0,41667.0,0.0,0.0,57.8050147,11.9813175, 425 65,Kärra
Skovelvägen 22,Villa,Göteborgs kommun,96.0,4.0,5785.0,4100000.0,2022-06-02,3.0,42708.0,0.0,0.0,57.8050147,11.9813175, 425 65,Kärra
Virginsgatan 6B,Lägenhet,Göteborgs kommun,45.0,2.0,2427.0,2595000.0,2022-08-15,0.0,57667.0,0.0,0.0,57.7112903,12.0254441, 416 54,Kålltorp
Jägaregatan 6B,Lägenhet,Göteborgs kommun,37.0,1.0,2327.0,1575000.0,2022-08-15,-1.0,42568.0,0.0,0.0,57.7162845,11.9446885, 417 03,Rambergsstaden
Jägaregatan 3A,Lägenhet,Göteborgs kommun,49.0,2.0,3756.0,1695000.0,2022-07-05,0.0,34592.0,0.0,0.0,57.7162845,11.9446885, 417 03,Rambergsstaden
Jägaregatan 3B,Lägenhet,Göteborgs kommun,49.0,2.0,3756.0,1895000.0,2022-04-01,0.0,38673.0,0.0,,57.7162845,11.9446885, 417 03,Rambergsstaden
Jägaregatan 1B,Lägenhet,Göteborgs kommun,54.0,2.0,3730.0,1785000.0,2022-02-17,2.0,33056.0,0.0,,57.7162845,11.9446885, 417 03,Rambergsstaden
Jägaregatan 2B,Lägenhet,Göteborgs kommun,44.0,1.5,2823.0,1895000.0,2022-02-14,0.0,43068.0,0.0,,57.7162845,11.9446885, 417 03,Rambergsstaden
Sofiagatan 56L,Lägenhet,Göteborgs kommun,57.0,2.5,4076.0,3300000.0,2022-08-15,12.0,57895.0,0.0,0.0,57.7207421,12.0214476, 416 72,Bagaregården
Beryllgatan 51,Lägenhet,Göteborgs kommun,67.5,2.0,4168.0,2150000.0,2022-08-15,5.0,31852.0,0.0,0.0,57.6571511,11.8860761, 426 58,Guldringen
Beryllgatan 51,Lägenhet,Göteborgs kommun,80.1,3.0,4988.0,2615000.0,2022-02-07,1.0,32647.0,0.0,,57.6571511,11.8860761, 426 58,Guldringen
Gibraltargatan 104,Lägenhet,Göteborgs kommun,72.0,3.0,4080.0,3900000.0,2022-08-15,4.0,54167.0,0.0,0.0,57.6800578,11.9852078, 412 79,Krokslätt
Gibraltargatan 104,Lägenhet,Göteborgs kommun,72.0,3.0,4079.0,3850000.0,2022-02-08,3.0,53472.0,0.0,,57.6800578,11.9852078, 412 79,Krokslätt
Kärrhöksgatan 5C,Lägenhet,Göteborgs kommun,64.0,3.0,5097.0,3720000.0,2022-08-14,1.0,58125.0,0.0,0.0,57.7096866,12.0260074, 416 54,Kålltorp
Fagottgatan 4,Lägenhet,Göteborgs kommun,31.5,1.0,1530.0,1300000.0,2022-08-14,0.0,41270.0,0.0,0.0,57.6587627,11.9171311, 421 39,Ruddalen
Fagottgatan 4,Lägenhet,Göteborgs kommun,31.5,1.0,1530.0,1450000.0,2022-06-09,-3.0,46032.0,0.0,0.0,57.6587627,11.9171311, 421 39,Ruddalen
Fagottgatan 4,Lägenhet,Göteborgs kommun,68.0,3.0,3752.0,2700000.0,2022-03-05,14.0,39706.0,0.0,,57.6587627,11.9171311, 421 39,Ruddalen
Solarvsplan 22,Lägenhet,Göteborgs kommun,75.6,3.0,4756.0,2800000.0,2022-08-14,-3.0,37037.0,0.0,0.0,57.6317803,11.9345743, 436 43,Askim
Kransen 4F,Lägenhet,Göteborgs kommun,55.5,2.0,3623.0,2760000.0,2022-08-14,2.0,49730.0,0.0,0.0,57.72114,12.0180662, 416 72,Bagaregården
Kransen 4F,Lägenhet,Göteborgs kommun,55.5,2.0,3485.0,2460000.0,2022-02-10,24.0,44324.0,0.0,,57.72114,12.0180662, 416 72,Bagaregården
Kulörgatan 9,Radhus,Göteborgs kommun,159.0,6.0,,6050000.0,2022-08-14,1.0,38050.0,509.0,0.0,57.6309659,11.898636264895728, 421 66,Näset
Persgatan 11A,Lägenhet,Göteborgs kommun,51.8,2.0,2829.0,3250000.0,2022-08-14,,62741.0,0.0,0.0,57.7123817,12.0095607, 416 57,Lunden
Gamlestads Brygga 5,Lägenhet,Göteborgs kommun,73.0,3.0,4180.0,4050000.0,2022-08-13,2.0,55479.0,0.0,0.0,57.7274604,12.0055922, 415 02,Gamlestaden
Gamlestads Brygga 5,Lägenhet,Göteborgs kommun,59.0,2.0,2950.0,3350000.0,2022-04-05,2.0,56780.0,0.0,,57.7274604,12.0055922, 415 02,Gamlestaden
Gamlestads Brygga 5,Lägenhet,Göteborgs kommun,35.0,1.5,2092.0,2350000.0,2022-03-17,3.0,67143.0,0.0,,57.7274604,12.0055922, 415 02,Gamlestaden
Gamlestads Brygga 5,Lägenhet,Göteborgs kommun,73.0,3.0,4180.0,4345000.0,2022-02-09,-1.0,59521.0,0.0,,57.7274604,12.0055922, 415 02,Gamlestaden
Tellusgatan 45,Lägenhet,Göteborgs kommun,62.0,2.0,3337.0,1800000.0,2022-08-13,0.0,29032.0,0.0,0.0,57.7578845,12.0729414, 415 19,Östra Bergsjön
Tellusgatan 33C,Lägenhet,Göteborgs kommun,48.0,2.0,2699.0,1350000.0,2022-08-12,-3.0,28125.0,0.0,0.0,57.7578845,12.0729414, 415 19,Östra Bergsjön
Tellusgatan 41,Lägenhet,Göteborgs kommun,82.0,3.0,3854.0,2200000.0,2022-08-11,0.0,26829.0,0.0,0.0,57.7578845,12.0729414, 415 19,Östra Bergsjön
Tellusgatan 41,Lägenhet,Göteborgs kommun,40.0,1.0,2336.0,1200000.0,2022-07-13,0.0,30000.0,0.0,0.0,57.7578845,12.0729414, 415 19,Östra Bergsjön
Tellusgatan 41,Lägenhet,Göteborgs kommun,62.0,2.0,3124.0,1750000.0,2022-06-18,0.0,28226.0,0.0,0.0,57.7578845,12.0729414, 415 19,Östra Bergsjön
Tellusgatan 45,Lägenhet,Göteborgs kommun,62.0,2.0,3337.0,1950000.0,2022-04-15,0.0,31452.0,0.0,,57.7578845,12.0729414, 415 19,Östra Bergsjön
Tellusgatan 33D,Lägenhet,Göteborgs kommun,68.0,3.0,3805.0,2000000.0,2022-02-03,0.0,29412.0,0.0,,57.7578845,12.0729414, 415 19,Östra Bergsjön
Gunnilse granväg 2B,Villa,Göteborgs kommun,230.0,8.0,,6500000.0,2022-08-13,0.0,28261.0,1080.0,0.0,57.7900395,12.091189749861496, 424 57,Gunnilse
Fiolgatan 6,Lägenhet,Göteborgs kommun,92.0,4.0,6403.0,2900000.0,2022-08-13,4.0,31522.0,0.0,0.0,57.6606977,11.9125393, 421 41,Ruddalen
Fiolgatan 6,Lägenhet,Göteborgs kommun,55.5,2.0,3934.0,2150000.0,2022-05-27,5.0,38739.0,0.0,0.0,57.6606977,11.9125393, 421 41,Ruddalen
Meli Johanssons Väg 31,Lägenhet,Göteborgs kommun,65.0,3.0,3663.0,3750000.0,2022-08-13,,57692.0,0.0,0.0,57.7624808,11.8162196, 423 00,Björlanda
Meli Johanssonsväg ,Lägenhet,Göteborgs kommun,65.0,3.0,2988.0,3700000.0,2022-06-02,6.0,56923.0,0.0,0.0,57.7624808,11.8162196, 423 00,Björlanda
Meli Johanssons Väg 47,Lägenhet,Göteborgs kommun,81.0,4.0,4265.0,4225000.0,2022-05-20,0.0,52160.0,0.0,0.0,57.7624808,11.8162196, 423 00,Björlanda
Brottkärrsvägen 90,Villa,Göteborgs kommun,296.3,8.0,,17000000.0,2022-08-13,-3.0,57374.0,1350.0,51.6,57.59852765,11.92730875000001, 436 58,Billdal
Havsörnsgatan 6A,Lägenhet,Göteborgs kommun,54.0,2.0,3583.0,2900000.0,2022-08-13,4.0,53704.0,0.0,0.0,57.7070931,12.0272258, 416 54,Kålltorp
Rundbäcksgatan 6,Lägenhet,Göteborgs kommun,52.0,2.0,3263.0,2750000.0,2022-08-12,2.0,52885.0,0.0,0.0,57.7231009,11.9451481, 417 24,Kvillebäcken
Rundbäcksgatan 6,Lägenhet,Göteborgs kommun,63.0,3.0,3843.0,3220000.0,2022-04-21,-2.0,51111.0,0.0,,57.7231009,11.9451481, 417 24,Kvillebäcken
Godemansgatan 9E,Lägenhet,Göteborgs kommun,38.0,1.0,3199.0,1600000.0,2022-08-12,-6.0,42105.0,0.0,0.0,57.7223903,11.9435673, 417 06,Kvillebäcken
Sjupundsgatan 43,Lägenhet,Göteborgs kommun,52.0,2.0,2771.0,2650000.0,2022-08-12,0.0,50962.0,0.0,0.0,57.6753794,11.9165649, 414 82,Högsbohöjd
Sjupundsgatan 41,Lägenhet,Göteborgs kommun,52.0,2.0,2771.0,2650000.0,2022-07-06,2.0,50962.0,0.0,0.0,57.6753794,11.9165649, 414 82,Högsbohöjd
Sjupundsgatan 41,Lägenhet,Göteborgs kommun,50.0,2.0,2665.0,2625000.0,2022-06-08,1.0,52500.0,0.0,0.0,57.6753794,11.9165649, 414 82,Högsbohöjd
Sjupundsgatan 41,Lägenhet,Göteborgs kommun,52.0,2.0,2772.0,2550000.0,2022-03-01,2.0,49038.0,0.0,,57.6753794,11.9165649, 414 82,Högsbohöjd
Övre Hövik 4A,Villa,Göteborgs kommun,90.0,6.0,,3950000.0,2022-08-12,-1.0,43889.0,684.0,80.0,57.61460875,11.77507471772293, 430 84,Södra Skärgården
Kapplandsgatan 132,Lägenhet,Göteborgs kommun,26.8,1.0,1759.0,1620000.0,2022-08-12,2.0,60448.0,0.0,0.0,57.6686323,11.9333037, 414 79,Högsbotorp
Kapplandsgatan 132,Lägenhet,Göteborgs kommun,54.0,2.0,3207.0,2220000.0,2022-06-22,14.0,41111.0,0.0,0.0,57.6686323,11.9333037, 414 79,Högsbotorp
Kransen 4H,Lägenhet,Göteborgs kommun,55.5,2.0,3623.0,2810000.0,2022-08-12,8.0,50631.0,0.0,0.0,57.7218452,12.0189808, 416 72,Bagaregården
Bangatan 58,Lägenhet,Göteborgs kommun,58.6,2.0,3410.0,2875000.0,2022-08-12,5.0,49061.0,0.0,0.0,57.6930944,11.9370529, 414 64,Masthugget
Carl skottsbergs gata 88,Lägenhet,Göteborgs kommun,67.5,3.0,4653.0,5300000.0,2022-08-12,3.0,78519.0,0.0,30.0,57.6800688,11.946065, 413 19,Änggården
Östra Arödsgatan 18,Villa,Göteborgs kommun,130.0,,,5800000.0,2022-08-12,-3.0,44615.0,814.0,92.0,57.736685,11.97128938717723, 422 43,Brunnsbo
Blåhammarsgatan 15,Lägenhet,Göteborgs kommun,44.5,2.0,3315.0,2610000.0,2022-08-12,2.0,58652.0,0.0,0.0,57.7181361,12.0178759, 416 72,Bagaregården
Smörslätten 30,Lägenhet,Göteborgs kommun,66.0,2.0,3099.0,2800000.0,2022-08-12,-5.0,42424.0,0.0,0.0,57.7201778,12.0561391, 416 79,Björkekärr
Smörslätten 30,Lägenhet,Göteborgs kommun,90.0,4.0,4020.0,4885000.0,2022-04-13,4.0,54278.0,0.0,,57.7201778,12.0561391, 416 79,Björkekärr
Ekebygatan 2,Lägenhet,Göteborgs kommun,80.1,3.0,5273.0,2005000.0,2022-08-12,8.0,25031.0,0.0,0.0,57.7567585,11.98916562397461, 422 59,Skälltorp
Ekebygatan 2,Lägenhet,Göteborgs kommun,65.4,2.0,4824.0,1570000.0,2022-08-10,-1.0,24006.0,0.0,0.0,57.7567585,11.98916562397461, 422 59,Skälltorp
Basungatan 16,Lägenhet,Göteborgs kommun,53.5,2.0,3388.0,2050000.0,2022-08-12,11.0,38318.0,0.0,0.0,57.6613662,11.9189457, 421 39,Kaverös
Cederflychts gata 11,Lägenhet,Göteborgs kommun,66.1,2.0,4900.0,1595000.0,2022-08-12,0.0,24130.0,0.0,0.0,57.7520806,11.988027769327257, 422 48,Skälltorp
Cederflychts gata 11,Lägenhet,Göteborgs kommun,66.1,2.0,4745.0,1800000.0,2022-03-21,13.0,27231.0,0.0,,57.7520806,11.988027769327257, 422 48,Skälltorp
Åketorpsgatan 6,Villa,Göteborgs kommun,58.0,3.0,,4005000.0,2022-08-12,0.0,69052.0,1762.0,0.0,57.7545098,11.956784400531207, 422 56,Skälltorp
Stora Kronogårdsgatan 89,Radhus,Göteborgs kommun,122.0,5.0,,4850000.0,2022-08-12,11.0,39754.0,177.0,0.0,57.7405871,11.9840333, 422 58,Backa
Åketorpsgatan 12C,Villa,Göteborgs kommun,168.0,6.0,,6000000.0,2022-08-12,6.0,35714.0,915.0,0.0,57.7553201,11.9645851, 422 56,Skälltorp
Dalheimersgatan 5A,Lägenhet,Göteborgs kommun,64.0,2.0,4781.0,3250000.0,2022-08-12,2.0,50781.0,0.0,0.0,57.6901099,11.9647007, 413 20,Guldheden
Dalheimersgatan 1B,Lägenhet,Göteborgs kommun,64.0,2.0,4781.0,4100000.0,2022-05-17,0.0,64063.0,0.0,0.0,57.6901099,11.9647007, 413 20,Guldheden
Dalheimersgatan 5A,Lägenhet,Göteborgs kommun,72.0,3.0,5440.0,4900000.0,2022-04-26,21.0,68056.0,0.0,,57.6901099,11.9647007, 413 20,Guldheden
Dalheimersgatan 6B,Lägenhet,Göteborgs kommun,46.0,1.5,3488.0,3350000.0,2022-03-07,14.0,72826.0,0.0,,57.6901099,11.9647007, 413 20,Guldheden
Bratteråsgatan 60,Lägenhet,Göteborgs kommun,61.0,2.0,3153.0,3650000.0,2022-08-12,-1.0,59836.0,0.0,0.0,57.7030736,11.916051, 417 62,Eriksberg
Bratteråsgatan 60,Lägenhet,Göteborgs kommun,61.0,2.0,3153.0,3900000.0,2022-04-08,3.0,63934.0,0.0,,57.7030736,11.916051, 417 62,Eriksberg
Bratteråsgatan 60,Lägenhet,Göteborgs kommun,61.0,2.0,3386.0,3650000.0,2022-03-20,5.0,59836.0,0.0,,57.7030736,11.916051, 417 62,Eriksberg
Bratteråsgatan 60,Lägenhet,Göteborgs kommun,61.0,2.0,3153.0,3900000.0,2022-02-11,,63934.0,0.0,,57.7030736,11.916051, 417 62,Eriksberg
Kristinehöjdsgatan 7,Lägenhet,Göteborgs kommun,70.0,3.0,4373.0,3725000.0,2022-08-12,-2.0,53214.0,0.0,0.0,57.6909964,11.9892828, 412 55,Krokslätt
Kristinehöjdsgatan 7,Lägenhet,Göteborgs kommun,84.0,3.0,5010.0,5680000.0,2022-07-25,-1.0,67619.0,0.0,0.0,57.6909964,11.9892828, 412 55,Krokslätt
Ernst torulfsgatan 19C,Lägenhet,Göteborgs kommun,67.3,2.0,6326.0,1825000.0,2022-08-11,0.0,27117.0,0.0,0.0,57.7219835,12.0312319, 416 73,Kålltorp
Ernst Torulfsgatan 19C,Lägenhet,Göteborgs kommun,67.3,2.0,6326.0,2050000.0,2022-03-11,0.0,30461.0,0.0,,57.7219835,12.0312319, 416 73,Kålltorp
Kustgatan 14A,Lägenhet,Göteborgs kommun,40.0,1.5,1784.0,2375000.0,2022-08-11,1.0,59375.0,0.0,0.0,57.693067,11.9163847, 415 55,Majorna
Kustgatan 14A,Lägenhet,Göteborgs kommun,47.0,1.5,2097.0,2450000.0,2022-05-31,2.0,52128.0,0.0,0.0,57.693067,11.9163847, 415 55,Majorna
Rubingatan 17,Lägenhet,Göteborgs kommun,79.5,3.0,4709.0,2170000.0,2022-08-11,-1.0,27296.0,0.0,0.0,57.6456598,11.9007968, 421 64,Kannebäck
Teatergatan 19,Lägenhet,Göteborgs kommun,76.0,3.0,2266.0,4900000.0,2022-08-11,-2.0,64474.0,0.0,0.0,57.698884,11.9755226, 411 37,Vasastaden
Teatergatan 19,Lägenhet,Göteborgs kommun,63.0,2.0,2037.0,4570000.0,2022-05-20,2.0,72540.0,0.0,0.0,57.698884,11.9755226, 411 37,Vasastaden
Barnhusgatan 30,Lägenhet,Göteborgs kommun,60.4,2.0,3760.0,3550000.0,2022-08-11,8.0,58775.0,0.0,0.0,57.7078607,11.9806639, 411 02,Stampen
Scholandersgatan 2,Lägenhet,Göteborgs kommun,61.4,3.0,3800.0,2200000.0,2022-08-11,-4.0,35831.0,0.0,0.0,57.7298112,11.932273173825504, 417 27,Slättadamm
Scholandersgatan 2,Lägenhet,Göteborgs kommun,46.0,2.0,2961.0,2200000.0,2022-04-14,13.0,47826.0,0.0,,57.7298112,11.932273173825504, 417 27,Slättadamm
Ostgatan 4,Lägenhet,Göteborgs kommun,85.5,4.0,5886.0,2800000.0,2022-08-11,-6.0,32749.0,0.0,0.0,57.6844908,12.0088681, 412 75,Kallebäck
Ostgatan 4,Lägenhet,Göteborgs kommun,44.0,2.0,3489.0,2340000.0,2022-04-22,12.0,53182.0,0.0,,57.6844908,12.0088681, 412 75,Kallebäck
Ostgatan 4,Lägenhet,Göteborgs kommun,85.5,4.0,5837.0,3610000.0,2022-02-23,21.0,42222.0,0.0,,57.6844908,12.0088681, 412 75,Kallebäck
